Season,Team,Lg,W,GP,L,WL%,Bat#,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GIDP,HBP,SH,SF,IBB,LOB,R/Gm,ERA,CG,SHO,SV,IP,HA,RA,ER,HRA,BBA,IBBA,SOA,HBPA,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
2015,HOU,AL,86,162,76,0.531,39,0.06464406782240839,0.14360652763331472,0.1811669507469371,-0.159983170614818,-0.876555407223919,0.35240056936505476,-0.4584256404970074,1.7222636518084975,0.1860679343957445,0.4531350265385399,0.1791379490456515,-0.32723719436286225,1.5096637121155443,0.25,0.315,0.437,0.752,107,0.6774171990997264,-0.8196775203960882,0.4895639860036739,-0.9196032583820913,-0.11642549213812498,-1.0682183772497478,-0.49265066381009304,4.5,3.57,-0.5658485081787443,-0.16258556326420398,0.10205200648007094,0.21973065445689263,-0.4589717431388008,-0.777828831152147,-0.6708600363952396,-0.1416034966070541,-1.0860898747120482,-1.2152186313566644,1.0375173484723765,-0.20784654961315363,-0.8783847235746214,0.7887669839453927,-0.09377379685017057,110,3.66,1.201,8.2,0.9,2.6,8.0,3.03
2013,KCR,AL,86,162,76,0.531,36,0.09399943375442574,0.29200605499121624,-0.533064360442833,0.287933886201574,0.7395112413246211,-0.17725923596230303,0.28351703933945455,-0.9351695396099041,-0.45956705628997957,1.2435619174103156,-0.7000442036084337,-1.0656531186390148,0.06913585536885705,0.26,0.315,0.379,0.694,89,-0.2457387403771181,0.5390771783182925,-0.25036860905833536,-0.5560542047125118,-0.2148498646805258,-0.15871282924389377,0.05404140377940375,4.0,3.45,-0.5658485081787443,-0.45446825986086486,1.4844869406383672,0.26470770960193324,-0.14044621650978417,-0.9240144623465177,-0.8258914631678897,0.03777994120399632,-0.5392545887648837,-1.0109121523117537,0.7369204770204785,-0.3190796491083955,-0.5538427830555295,0.7167330119580007,0.02941005217189207,120,3.83,1.267,8.5,1.0,2.9,7.5,2.58
2013,WSN,NL,86,162,76,0.531,44,0.026482092110785834,0.10568220397518435,-0.4625229963747075,-0.14878524419440822,-0.20445292254718972,-0.06691344318577017,-0.36568280551744964,0.16834085343672023,-0.4504736057169412,-0.36199270467297884,-0.9198397417719549,-0.5810676683327897,0.6721475163325866,0.251,0.313,0.398,0.71,94,-0.04932258304161927,-0.2105805864896417,-0.35607326549576523,0.6961703134827066,-0.5101229823077282,-0.3292451194949914,-0.23408009130154725,4.0,3.59,-0.4942271584066262,0.12929713333245693,0.9527811967313302,0.24633679975395953,-0.13495439708514595,-0.7090355929430314,-0.6343820536252043,-0.2953607290165259,-1.3000688996478953,-1.2152186313566644,0.8538192603628832,0.07023619912495105,0.09524109798265426,-0.5078445118276639,0.013278833847574344,106,3.56,1.226,8.5,0.9,2.5,7.7,3.05
2012,LAD,NL,86,162,76,0.531,50,0.091063897161224,0.10897997124980438,-0.6300587360365054,-0.12638939135358862,0.1202707498247132,0.1537781423672956,-0.7366541454356806,-0.8450870585448736,-0.5777819137394783,0.033220740762909026,-0.040657589117869805,-0.3849259384469367,0.5213946010916543,0.252,0.317,0.374,0.69,91,-0.47161732131294176,0.9139060607222597,0.2781546731288141,1.261691063635386,-0.6085473548501291,0.4665722350101309,0.06881686506560637,3.9,3.35,-0.7807125574950988,-0.45446825986086486,0.20839315526147834,0.2767438229506068,-0.6292181453025856,-0.9584110814510756,-0.9626838985555223,-0.8078848370480985,0.2928860637634101,1.0832292578985818,1.0208175222806044,-0.09661345011791175,-0.8783847235746214,-0.2917425958654878,0.057273065641168144,114,3.64,1.252,7.9,0.8,3.3,7.9,2.37
2011,LAA,AL,86,162,76,0.531,34,0.0866605922714214,0.23264624404805564,-0.36552862078103504,0.013584688901533888,-0.2195563491691387,0.5951613134734272,0.28351703933945455,0.03321713183917438,-0.37772600113263427,0.7989467912949417,0.39893348720917277,-0.8348981423027172,0.228263932567619,0.253,0.313,0.402,0.714,102,0.130725561182588,0.30480912681581307,0.22530234491009918,-0.030927793856452456,-1.199093590104534,-0.4429333129957232,-0.3818347041635734,4.1,3.57,-0.0644990597739172,0.7130625265257787,0.10205200648007094,0.37176577044013037,-0.01962618916774338,-0.6488415095100551,-0.5887845751626601,-0.2953607290165259,-0.4560405235120544,-0.34691609541579355,0.11067699482902409,-0.5971623978465002,-0.5538427830555295,0.3565631520210405,0.13939563165587657,106,3.89,1.272,8.5,0.9,2.9,6.5,2.22
2011,SFG,NL,86,162,76,0.531,44,0.091063897161224,0.18812638584068517,-1.2208426601070559,-0.36154584618219443,-0.3403837621447305,0.4406772035862811,-0.6439113104561228,-0.7324839572135854,-1.2416038055712793,-0.43609522569220777,0.34398460266829245,-0.7656716494018279,0.37901684780855144,0.242,0.303,0.368,0.671,91,-0.5109005527800415,-0.11687336588864991,0.2781546731288141,0.4538042777029869,-0.11642549213812498,0.3528840415093991,0.179632824712126,3.5,3.21,-0.7090912077229806,-0.45446825986086486,1.4844869406383672,0.3907701599380351,-0.7225790755214353,-1.121795022197725,-1.1177153253281724,-1.474166177489143,0.5306405359143512,0.2660033417189388,1.1878157841983257,0.18146929862019293,-0.5538427830555295,-0.5798784838150559,0.14819447801459534,109,3.33,1.239,7.7,0.6,3.4,8.1,2.35
2010,STL,NL,86,162,76,0.531,42,0.3112291416513541,0.2804638695300461,0.24289064430654686,0.3607204079342377,0.43744270888564163,0.5068846792522008,-1.2003683203334694,-0.07938596949211382,0.16788103324966777,-0.5843002677306657,-0.20550424274051077,0.30733899056195635,-0.018803345188353516,0.263,0.332,0.402,0.733,100,0.16673519002742945,0.2111019062148213,0.1724500166913842,0.6153816348894667,-0.41169860976532746,2.1150510407707412,0.45297885850687436,4.5,3.57,-0.42260580863450803,-0.16258556326420398,-0.6423360349897809,0.2970151717483721,0.11217747702357385,-0.5800482713009396,-0.6252625579326955,-0.5259965776307336,-0.4441527999045073,-0.44906933493824897,0.26097543055497313,0.07023619912495105,-0.5538427830555295,-0.5798784838150559,0.15845979876643387,109,3.85,1.299,8.7,0.8,3.0,6.8,2.29
2009,DET,AL,86,163,77,0.528,36,0.30095476357514805,0.2771661022554261,0.3046143378661566,0.287933886201574,0.26375330273322845,-0.3758816629600622,0.37625987431901226,0.6637944992943883,0.43159109986778044,-0.7572061501088667,-0.6450953190675534,0.2958012417451415,0.3455161999772331,0.26,0.331,0.416,0.747,95,0.42862339980809455,0.5390771783182925,0.7538256270972487,0.0902552240334074,-0.5101229823077282,-0.6134656032468209,0.4160402052913678,4.6,4.34,-0.6374698579508625,-0.7463509564575258,0.42107545282429315,0.25773943345270206,0.3153747957351879,0.31426382541756365,0.47819642086087333,0.7296874870466193,0.9467108621784981,0.06169686267402802,0.2943750829385174,-0.3190796491083955,-0.22930084253643762,-0.14767465189070372,0.3095066612577726,104,4.53,1.412,9.0,1.1,3.7,6.9,1.86
2009,ATL,NL,86,162,76,0.531,45,0.44919936153183565,0.27551721861811607,0.23407297379803116,0.3775172975648524,0.3392704358429733,0.8379220575817995,-1.0148826503743538,-0.10190658975837145,0.26790898955308984,-1.1030179148652686,-1.0297375108537157,1.0111416683876644,0.13613715103149365,0.263,0.339,0.405,0.744,97,0.2289336398503374,1.0544668916237474,0.2781546731288141,1.7868174744914453,0.27727199803147834,0.7507927187619603,0.8888549664498515,4.5,3.57,-0.7090912077229806,-1.0382336530541867,-0.0042891423013364585,0.35402834024208624,0.040783824503277014,-0.5800482713009396,-0.5887845751626601,-0.8847634532528345,0.1858965512954866,0.9299993986148989,0.8371194341711111,0.12585274887257197,-0.22930084253643762,-0.72394642778984,0.26257948067793924,116,3.66,1.319,8.6,0.7,3.3,7.6,2.32
2008,TOR,AL,86,162,76,0.531,38,0.23784072682131074,0.21615740767495548,0.04890189311920189,0.343923518303623,0.35437386246492225,0.9041295332477192,0.09803136938033906,-0.6198808558822972,0.09513342866536084,-0.5595994273909227,-0.9747886263128354,0.07658401422565869,-0.3914980523117697,0.264,0.331,0.399,0.731,96,0.07180071398193834,1.4292957740277143,0.6481209706598188,-0.11171647244969235,1.1630913509130858,-0.3860892162453573,0.3864892827189626,4.4,3.49,0.1503649895424373,0.42117982992911784,0.6337577503871079,0.2520381166033301,-0.33815171579676,-0.8466220693612626,-0.7711744890128367,-0.5003703722291549,-0.5630300359799778,0.06169686267402802,0.6367215198698457,1.1269506443297488,-0.5538427830555295,0.06842726407147237,0.05580659124804835,122,3.81,1.242,8.3,0.8,2.9,7.4,2.54
2008,STL,NL,86,162,76,0.531,43,0.500571251912866,0.43545893143718767,0.6220504761727211,1.0829866620506698,1.1850623266721159,0.46274636214158765,-0.4584256404970074,0.46110891689806954,0.668020814766778,-0.7325053097691236,-0.7000442036084337,0.7226979479672921,-0.19468174630277466,0.281,0.35,0.433,0.783,107,0.8705597538129669,1.4292957740277143,-0.25036860905833536,0.8173533313725665,-0.01800111959572415,1.2623895895152533,1.0218341180256751,4.8,4.2,-0.7807125574950988,-0.7463509564575258,0.42107545282429315,0.30271648859774264,0.6888185166105867,0.14228072989477455,0.3049260027032055,0.24278958441662538,-0.21828605136111326,-1.0109121523117537,-0.3109936165132218,0.23708584836781385,-0.8783847235746214,-0.003606707915919658,0.34470204669264765,101,4.4,1.384,9.4,1.0,3.1,5.9,1.93
2008,HOU,NL,86,161,75,0.534,41,0.032353165297189304,0.1304154585348346,0.03126655210217054,0.2263452908893201,0.10516732320276423,0.48481552069689426,-0.8293969804152383,0.30346457503426605,0.12241378038447595,0.28022914416033895,0.39893348720917277,-0.754133900585013,0.08169859830560142,0.263,0.323,0.415,0.737,95,0.2780376791842121,-0.1637269761891458,0.2781546731288141,0.25183258121988716,-0.31327423722292663,0.06866355775756974,-0.21930463001534464,4.4,4.39,-0.6374698579508625,-0.16258556326420398,1.0591223455127377,0.11900739011799706,0.3373420734337408,0.29706551586528473,0.4508379337833468,1.1140805680702988,-0.26583694579130146,0.6235396800475327,0.26515038710291616,0.18146929862019293,0.2575120682422002,-2.0205579235628965,0.14086210604899638,96,4.53,1.365,9.2,1.2,3.1,6.9,2.23
2006,BOS,AL,86,162,76,0.531,41,0.5959761911919224,0.4074279096029174,0.983574967021864,0.6630644212853023,0.225994736178356,1.433789338575077,-1.3858539902925848,0.8664800816907071,0.968104683677044,-1.2759237972434694,-1.1945841644763566,1.8187840855647062,0.10263650320017535,0.269,0.351,0.435,0.786,98,0.8803805616797419,0.773345229820772,1.0180872681908233,-1.161969294161811,1.1630913509130858,0.8644809122626921,1.4650979566117535,5.1,4.83,-0.7090912077229806,-0.7463509564575258,0.8464400479499228,0.22099761375675323,0.9798849461164123,1.0021962075087198,1.1621585977990359,0.7040612816450408,-0.06374564446300156,-0.8066056732668428,0.16077647340434045,1.1825671940773697,-0.7161137533150754,0.1404612360588644,0.3857633297000018,99,4.5,1.442,9.8,1.1,3.2,6.7,2.1
2004,PHI,NL,86,162,76,0.531,39,0.6267993254205406,0.4470011168983578,1.1599283771921776,0.6350696052342778,0.14292588975763665,0.9041295332477192,-0.7366541454356806,1.3844543478146327,1.1954409480030033,-0.06558262059606293,-0.9747886263128354,1.5072648675107043,0.4250802385766141,0.267,0.345,0.443,0.788,98,1.0571551032816908,0.1642482959143254,0.5952686424411038,0.5345929562962268,0.1788476254890775,1.0918572992641555,0.9848954648101685,5.2,4.47,-0.6374698579508625,0.12929713333245693,0.5274166016057006,0.35402834024208624,0.5295557532960784,0.623833397358584,0.7335423002511207,1.5497260598971356,-0.14695970971583094,0.9810760183761266,0.16077647340434045,1.071334094582128,-0.7161137533150754,-0.72394642778984,0.40922691998991856,101,4.65,1.361,9.2,1.3,3.1,6.6,2.13
2003,TOR,AL,86,162,76,0.531,31,0.49176464213326077,0.4766810223699381,1.6360825846520242,1.0549918459996452,0.4147875689527182,2.0958640952342744,0.1907742043598968,0.8214388411581918,1.65920692722796,-1.6217355619998712,-1.084686395394596,0.3650277346460308,0.2073260276730451,0.279,0.349,0.455,0.803,107,1.299401697328806,1.241881332825731,2.286543145439982,-1.6063070264246304,1.1630913509130858,-0.04502463574316202,0.5342438955809887,5.5,4.69,0.07874363977031912,0.12929713333245693,-0.3233125886455587,0.1817218754610832,0.9249667518700301,1.0107953622848593,0.9341712054863149,0.7809398978497767,-0.3490510110441309,0.2660033417189388,-0.19826978971876005,0.5707851468535394,-0.8783847235746214,0.42859712400843253,0.3535008930513664,101,4.46,1.425,9.8,1.2,3.0,6.2,2.03
2003,PHI,NL,86,162,76,0.531,38,0.4462638249386339,0.2821127531673561,0.7278625222749092,0.3159287022525985,-0.11383236281549589,1.389651021464464,-0.36568280551744964,0.28094395476800843,0.7862356722162768,-0.7572061501088667,-0.8648908572310746,1.5764913604115935,0.5172070201127394,0.261,0.343,0.419,0.762,104,0.4875482470087442,0.023687465012837753,0.43671165778495896,-0.19250515104293225,-0.6085473548501291,0.8644809122626921,0.8666917745205476,4.9,4.06,-0.2793631090902717,1.0049452231224396,-0.5359948862083734,0.23366720675535638,-0.030609828017019818,-0.09849560383713016,0.049580123312958184,-0.2953607290165259,0.25722289294076894,0.5213864405250773,0.11902690792491015,1.6831161418059581,-0.5538427830555295,0.21249520804625643,0.2435153135673819,99,4.12,1.331,8.6,0.9,3.3,6.6,1.98
2003,CHW,AL,86,162,76,0.531,31,0.17472669006747343,0.1897752694779952,0.7278625222749092,0.2991318126219838,-0.31772862221180703,0.9041295332477192,-1.1076254853539116,1.497057449145921,0.8680767273736221,-0.6337019484101517,-0.8648908572310746,0.053508516592028925,-0.48362483384789506,0.263,0.331,0.446,0.777,102,0.8836541643020002,0.5859307886187884,0.5952686424411038,-0.3136881689327921,-0.31327423722292663,-0.7839978934979185,-0.2119168993722433,4.9,4.17,-0.0644990597739172,-1.0382336530541867,-0.21697143986415127,0.1563826894638769,-0.15142985535906062,0.056289182133380015,0.1590140716230642,0.21716337901504673,0.04324386800492194,-0.5512225744607043,0.10232708173313804,0.34831894786305573,-0.5538427830555295,-0.795980399777232,0.05580659124804835,111,4.22,1.315,8.6,1.0,3.3,6.6,2.04
2001,PHI,NL,86,162,76,0.531,46,0.278938239126135,0.20626410585109536,0.3310673493917036,0.2207463276791152,-0.015660089772827557,0.7275762648052666,-0.18019713555833416,0.23590271423549314,0.34065659413739674,1.2435619174103156,0.12418906450477117,0.4227164787301052,0.3915795907452958,0.26,0.329,0.414,0.743,93,0.3271417185180868,-0.7259702997950965,-0.1975162808396204,0.6557759741860867,1.6552132136250899,0.6371045252612285,0.4012647440051652,4.6,4.16,-0.3509844588623899,-0.16258556326420398,0.9527811967313302,0.2457033201040285,0.13963657414676495,0.09068580123793783,0.20461155008560833,0.4221730222276758,0.15023338047284543,0.9810760183761266,0.2275757781714289,1.2938002935726116,-0.22930084253643762,-0.72394642778984,0.24791473674674128,102,4.31,1.345,8.8,1.1,3.3,6.8,2.06
2001,LAD,NL,86,162,76,0.531,41,0.20554982429609164,0.1996685713018553,0.4368793954938918,0.04157950495255839,-0.3252803355227815,0.04343234959076272,-0.36568280551744964,1.181768765418314,0.39521729757562696,-0.3372918643332358,-0.15055535819963045,0.053508516592028925,0.1277619890736641,0.255,0.323,0.425,0.748,99,0.5202842732313273,-0.2105805864896417,0.4895639860036739,0.25183258121988716,-0.01800111959572415,0.2391958480086674,-0.204529168729142,4.7,4.25,-0.7090912077229806,-0.7463509564575258,0.8464400479499228,0.2780107822504674,-0.0251180085923816,0.30566467064142416,0.35964297685825847,0.7809398978497767,0.11457020965020427,-0.19368623613211047,0.7536203032122506,1.4050333930678534,0.5820540087612921,-0.4358105398402718,0.2523141599261007,94,4.26,1.317,8.6,1.1,3.3,7.5,2.31
2000,LAD,NL,86,162,76,0.531,46,0.4154406907100157,0.1798819676541351,0.789586215834519,0.0919701738444025,-0.31017690890083255,0.0655015081460693,-0.2729399705378919,1.2943718667496023,0.7771422216432384,-0.18908682229477788,-0.15055535819963045,1.7726330902974465,0.21570118963087465,0.257,0.341,0.431,0.771,99,0.6086715440323018,0.44536995771730076,0.22530234491009918,0.6153816348894667,0.1788476254890775,0.06866355775756974,0.6302843939413058,4.9,4.1,-0.2793631090902717,-0.16258556326420398,-0.21697143986415127,0.2450698404540989,-0.06905256398948734,0.17667734899933238,0.12253608885302884,0.5759302546371475,1.0180372038237804,-0.9598355325505259,0.5114728234315549,1.5718830423107162,-0.22930084253643762,0.7167330119580007,0.3227049307958507,106,4.52,1.37,8.6,1.1,3.7,7.2,1.92
1999,SFG,NL,86,162,76,0.531,35,0.6165249473443345,0.31509042591355646,1.4420938334646793,0.6462675316546876,0.3694772890868713,0.9924061674689455,-1.2003683203334694,0.7763976006256765,1.4318706629020008,0.15672494246162397,0.618729025372694,2.0956900571682633,-0.014615764209438728,0.271,0.356,0.434,0.79,104,0.7788988803897341,0.44536995771730076,0.7009732988785337,1.4636627601184857,-0.2148498646805258,-0.04502463574316202,0.9405690809515607,5.4,4.71,-0.4942271584066262,-0.7463509564575258,0.42107545282429315,0.31601956124627684,0.518572114446802,1.0537911361655568,1.0618441451814387,1.0372019518655629,1.6718620022388684,0.01062024291280032,0.18582621269199862,0.23708584836781385,-0.06702987227689168,0.8608009559327847,0.5881367959505334,92,4.84,1.47,9.2,1.2,4.0,6.6,1.64
1997,CLE,AL,86,161,75,0.534,38,0.40369854433720875,0.3035482404523864,1.4068231514306166,1.1053825148914895,0.7621663812575445,0.859991216137106,-0.8293969804152383,1.497057449145921,1.2681885525873102,0.3790325055193109,0.7835756789953351,1.1842079006398876,-0.3203091756702183,0.286,0.358,0.467,0.825,111,1.3681473523962306,1.5230029946287063,-0.5146302501519101,-0.2328994903395522,0.47412074311628,-0.1018687324935279,0.5785702794395966,5.4,4.73,-0.6374698579508625,-0.7463509564575258,0.10205200648007094,0.11964086976792808,0.7492285302816072,0.9162046597473255,0.9432907011788237,0.7040612816450408,0.720844113635104,0.6235396800475327,0.01882795077427745,0.23708584836781385,-0.7161137533150754,0.6446990399706086,0.33883614912016846,99,4.62,1.475,9.6,1.1,3.6,6.5,1.8
1995,BOS,AL,86,144,58,0.597,27,-0.4593492140641013,-0.618177712803913,0.7278625222749092,0.04157950495255839,-0.28752176896790904,0.5289538378075074,0.00528853440078132,0.4836295371643272,0.7589553204971616,-0.09028346093580593,-0.040657589117869805,0.5265562180814392,-0.45431176699549153,0.28,0.357,0.455,0.812,108,0.31404730802905356,0.44536995771730076,0.9652349399721084,-0.2328994903395522,0.47412074311628,-0.15871282924389377,-0.13803959294123025,5.5,4.41,-0.42260580863450803,-0.45446825986086486,0.10205200648007094,-0.722887064639181,-0.2942171603996543,-0.0898964490609907,-0.10545130345969198,-0.6797538100402054,-0.4560405235120544,-0.6533758139831597,-0.5990656183212909,-0.04099690037029082,-1.0406556938341673,0.5006310959958246,-0.6290369503388952,111,4.22,1.403,9.3,0.9,3.3,6.2,1.87
